"production_month","production_month_label","month_index","lot_id","die_id","die_label","die_index","lot_category","wafer_id","wafer_x","wafer_y","pattern_id","pattern_name","stil_name","test_id","test_name","parameter","measurement_value","unit","pass_fail_pattern","stdf_record_tag","die_status","soft_bin","hard_bin","tester_id","site_id","production_sequence","generation_seed","generator_version","dataset_version","population_version"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,5,"P5","Pattern:4","T_THERMAL_C","THERMAL_C","thermal",60.63642397672863,"°C","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,5,"P5","Pattern:4","T_SETUP_SLACK_PS","SETUP_SLACK_PS","setup_slack",38.607874279793485,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,5,"P5","Pattern:4","T_HOLD_SLACK_PS","HOLD_SLACK_PS","hold_slack",24.013966928472065,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,5,"P5","Pattern:4","T_TEST_TIME_MS","TEST_TIME_MS","test_time",1.1777322777616837,"ms","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,6,"P6","Pattern:5","T_IR_DROP_MV","IR_DROP_MV","ir_drop",30.47939954380076,"mV","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,6,"P6","Pattern:5","T_THERMAL_C","THERMAL_C","thermal",60.18516453395007,"°C","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,6,"P6","Pattern:5","T_SETUP_SLACK_PS","SETUP_SLACK_PS","setup_slack",37.16615383136391,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,6,"P6","Pattern:5","T_HOLD_SLACK_PS","HOLD_SLACK_PS","hold_slack",23.406100000820103,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,6,"P6","Pattern:5","T_TEST_TIME_MS","TEST_TIME_MS","test_time",1.134276979394986,"ms","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,7,"P7","Pattern:6","T_IR_DROP_MV","IR_DROP_MV","ir_drop",26.128143844768346,"mV","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,7,"P7","Pattern:6","T_THERMAL_C","THERMAL_C","thermal",61.13391471438421,"°C","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,7,"P7","Pattern:6","T_SETUP_SLACK_PS","SETUP_SLACK_PS","setup_slack",37.99149151876847,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,7,"P7","Pattern:6","T_HOLD_SLACK_PS","HOLD_SLACK_PS","hold_slack",22.54801213853489,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,7,"P7","Pattern:6","T_TEST_TIME_MS","TEST_TIME_MS","test_time",1.1368392230780635,"ms","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,8,"P8","Pattern:7","T_IR_DROP_MV","IR_DROP_MV","ir_drop",27.908991470540062,"mV","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,8,"P8","Pattern:7","T_THERMAL_C","THERMAL_C","thermal",60.15028719633009,"°C","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,8,"P8","Pattern:7","T_SETUP_SLACK_PS","SETUP_SLACK_PS","setup_slack",38.63586218882155,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,8,"P8","Pattern:7","T_HOLD_SLACK_PS","HOLD_SLACK_PS","hold_slack",23.035468128988526,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,8,"P8","Pattern:7","T_TEST_TIME_MS","TEST_TIME_MS","test_time",1.0913091733737053,"ms","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,9,"P9","Pattern:8","T_IR_DROP_MV","IR_DROP_MV","ir_drop",30.671583519258537,"mV","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,9,"P9","Pattern:8","T_THERMAL_C","THERMAL_C","thermal",60.039941522629256,"°C","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,9,"P9","Pattern:8","T_SETUP_SLACK_PS","SETUP_SLACK_PS","setup_slack",41.59939004066897,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,9,"P9","Pattern:8","T_HOLD_SLACK_PS","HOLD_SLACK_PS","hold_slack",26.060902731952616,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,9,"P9","Pattern:8","T_TEST_TIME_MS","TEST_TIME_MS","test_time",1.1212911053457637,"ms","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,10,"P10","Pattern:9","T_IR_DROP_MV","IR_DROP_MV","ir_drop",28.22191200202412,"mV","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,10,"P10","Pattern:9","T_THERMAL_C","THERMAL_C","thermal",60.807788379187606,"°C","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,10,"P10","Pattern:9","T_SETUP_SLACK_PS","SETUP_SLACK_PS","setup_slack",40.51516691377519,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,10,"P10","Pattern:9","T_HOLD_SLACK_PS","HOLD_SLACK_PS","hold_slack",21.4650643468534,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,10,"P10","Pattern:9","T_TEST_TIME_MS","TEST_TIME_MS","test_time",1.1473554814979254,"ms","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,11,"P11","Pattern:10","T_IR_DROP_MV","IR_DROP_MV","ir_drop",29.021158228824174,"mV","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,11,"P11","Pattern:10","T_THERMAL_C","THERMAL_C","thermal",61.88179529077745,"°C","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,11,"P11","Pattern:10","T_SETUP_SLACK_PS","SETUP_SLACK_PS","setup_slack",37.178606252631226,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,11,"P11","Pattern:10","T_HOLD_SLACK_PS","HOLD_SLACK_PS","hold_slack",23.780693901122007,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,11,"P11","Pattern:10","T_TEST_TIME_MS","TEST_TIME_MS","test_time",1.1578645681867576,"ms","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,12,"P12","Pattern:11","T_IR_DROP_MV","IR_DROP_MV","ir_drop",27.75171302605526,"mV","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,12,"P12","Pattern:11","T_THERMAL_C","THERMAL_C","thermal",59.90497818535041,"°C","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
"2026-02","February 2026",2,"DTL_NORM_001","DTL_NORM_001_D001","die_001",1,"NORMAL","DTL_NORM_001_W01",47.3053181168341,172.75582807638756,12,"P12","Pattern:11","T_SETUP_SLACK_PS","SETUP_SLACK_PS","setup_slack",41.01002697753274,"ps","FAIL","FTR","FAIL",2,2,"TESTER_A",1,1,20260115,"temporal_actual_die_v1.0.0","DTL_TEMPORAL_ACTUAL_DIE_V1","DTL_TEMPORAL_POPULATION_V1"
